F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39
267.64970719059613,-14232.75854935218,-665.4472019485727,1105.73864912555,1670.0278765567377,6651.430345791997,1801.6318469540543,-5805.65832046284,71.95646203760859,-328.80407810184676,0.5112031121827877,1629.4255865591417,2766.785105870855,552.0986834009084,-2706.157067546528,1238.3201744661726,-1079.6638998875144,656.6998729462259,469.3375912507777,-1062.986023377902,-245.9203835472171,-1512.7754252428226,287.6233678731406,-1019.3045338891842,-530.901008225462,160.27255834531115,-1295.8426764504763,-350.8729288786032,-406.4619182993852,-159.85568024153247,-65.94188694438908,380.41923057418285,165.2418665563312,-361.5220583096752,-78.8079100647729,-1095.742132784301,479.95700974367116,-960.9550250171152,327.09710167215735,-149.35941836585963
-9963.142907583804,1934.3530568116514,4028.006689051275,2170.834354416054,4619.370485790939,-776.933373523829,-1004.4160580305786,-230.43658807536852,1796.7656969706181,-1058.5455094241158,-193.27386121310505,1855.0418127146395,869.6918783594856,-396.51687194577187,-1842.7429525164105,-611.7332030194024,-161.89276667207758,1834.622855124403,-1387.0046141917128,-1711.22363855858,369.0075201261808,701.8958909333726,1645.2290571068163,-278.2826953461017,-877.3587487827834,223.29861201644962,1138.9660020315325,-4.837521789159203,-722.1073992376686,-23.87322048126524,165.31099895609344,1546.1661128059127,-662.5593773475567,896.1648484135862,-190.44313819849597,-910.1976403827241,-88.28013978704617,-971.694410261121,-19.807318201572667,-219.30171143075378
-7931.615976983293,7466.973257357399,-3808.442740872814,98.21116825845768,2014.4361070168168,3204.5495767925113,-363.3169066669259,2650.76745406687,-3957.2300525587452,-1753.265707568054,1346.7272523331505,-125.62368819903779,49.791205637216876,-399.56098971293466,-1971.2264428598007,-2242.1425952158243,1063.7694867824262,-578.583148337604,377.522526491451,-1033.5532402019958,1387.256447564961,-1315.6512010244255,4.118296815541115,-2033.8288536162659,503.2651071413526,-613.2326040887455,257.5152022664834,-119.24728142471136,275.53449586573737,1666.401040703953,-1150.596491030629,-878.9082051093909,1518.4882490878135,-652.8702591159058,-520.6523796927323,533.0487278288236,396.95073423089644,212.9790673215674,-798.8741231121797,-188.90735348133822
7207.696834723143,-5915.214411275456,-4208.0594346104735,-5341.746705106469,3676.0198039168286,-1826.2325254948223,727.5292123538845,-3102.2672052911435,2740.0312105037974,-750.9217875799098,-827.6097145094886,339.56482333256406,-2741.5366477439584,-2138.1404451207804,-4724.167060995307,1253.1409124202294,1959.1030699042851,145.77627861839247,-73.62429328410373,2874.4429630399773,-853.8401346758855,404.1605845636231,-1151.6514526973633,-536.7684962860365,261.5234356105742,-297.06188036863585,507.3610241334883,-2256.050959335424,562.9247805019606,-512.0102631095089,-230.05546505194678,84.82094682464482,526.2935494475033,-772.0087577405617,-2034.3941266426498,991.7527229299717,-426.7618624742092,1659.3445111099036,-382.37415586483104,-1364.0329621742999
-3729.6939324842006,5238.840413780182,3670.0332978130746,671.90070046107,7223.763049755606,-727.9935461408853,5120.840536757595,-2328.9360418720994,-636.5769327979492,1405.969314796084,-1020.0071181963103,1452.0146556797094,-1349.535036865765,1911.4622166899403,429.8543305762207,-1184.6492740142246,249.16090364641713,-170.3249686219151,-537.2936042469478,-715.5799056809423,-1453.6923746855366,-1875.3776807252204,-736.6647116781043,314.01994871474574,1057.1796315567526,-1405.2291822906445,47.81530528435761,369.50086313661296,-64.92101867848486,-988.1818074009059,-648.5076971558289,1100.6424230678913,-265.99873525687974,1817.409938407067,821.2036434856287,1214.1187937992663,-127.99910595542273,-142.25168330202328,-115.59341659585343,-394.69044931234527
-1272.159205381459,9294.957287999283,-8242.418062599629,-3339.739000207339,-742.946115722714,-2999.068722821444,-350.1412417076003,2009.1826250106492,-600.4649278881735,-2494.2102485282803,-1178.3521458625983,1164.509618711222,-2983.722722820654,-82.20560760493886,-1493.4729108672325,-1695.895451250197,-203.89118089887464,-429.3455412940229,2171.1027252174085,-1015.3223821118554,1032.6982247774822,921.40661719103,-1012.2371233372648,-1245.8399790636954,1259.5758305683617,-3152.022750927041,-1587.6374896044595,443.6275454874096,-310.7861776578574,-1790.3090224825544,347.6707936714222,298.7550877540354,1769.941263668061,-231.10249711967703,-1525.0792342779991,96.02137091565268,548.3782262848478,-67.26790693945277,-688.9417784026964,820.9149990075573
-1970.9484963738475,-11732.768079890959,-5607.294053429666,-2955.0137275796656,-1483.232057610891,-2117.553716406673,2284.0804233128433,838.9370769593395,17.61722540264919,-848.3339795473003,-1019.1471052219616,4670.833862056565,99.39768151963332,783.3223527893223,534.7263337095548,1933.9933409071086,-1423.4929264494538,2295.839610397303,476.3712860454759,1066.3647598483137,-734.7462714955633,-842.985695381876,-2558.8538799734315,263.3938209376885,-158.00735310091613,411.2951201573881,296.54982118732835,-672.6238294567954,225.08877666715176,385.4050979849468,-977.0011220381268,226.85588471616535,1350.7872010622466,-1776.314862657558,-783.2139461047307,-1405.8452991178729,630.6246406156556,-853.7709818322143,785.5711480229054,160.2102550011602
-4545.165375436042,2356.1062517506234,-5290.922344855469,-2790.551725029354,-2445.3415581964214,2531.5065906478253,5454.972716399238,-1256.9922916768467,-2990.3476659051485,1818.9024714335967,-1936.102385335015,-876.8705514604446,-2683.778619038772,1645.1319825964556,-2432.5412319167444,-1304.5106825367545,-624.9859412734514,-1649.570266135808,-2903.8587624488932,-873.9284928236979,3755.2553831384957,1332.3531856185666,-2633.921875853483,2231.327424580757,259.74693784406736,1265.0520454829475,-208.73176533905078,452.17505088174505,1306.6540289205004,2396.036600025585,-1402.1282086622414,864.7731598698689,-95.66925022794524,-2132.2933782440796,-870.4690888652847,386.4643516601527,-738.1553652057992,1446.4937506415151,-25.804970378845244,715.9128427538872
-4838.955138716272,-1305.5018463614654,3441.117364967719,2849.500107546454,-3377.998661492036,-6308.193176708521,1943.645949765145,-690.8930774469546,951.9284105320685,-2776.84731879277,57.98416812635203,971.7637533330131,344.82315191225086,-207.5291203626843,-931.8738232438552,-221.55213972510722,-1493.4649960190195,-2393.130618398729,-60.29736695220773,104.67308606490708,-608.4097990094368,-817.2675243318372,1978.3790332389663,1642.8255113079456,-630.5808855575889,1062.3363438567499,-23.25877156215443,399.83424665523773,512.9821331323886,1071.5478339492934,-51.53255934347372,-905.6082594364893,-1159.3322783505146,-828.1363577797761,-389.12192010438906,-1175.5929049591016,309.43789828624506,-3.049143867909536,-775.6791031676303,-138.2533535569534
1202.9121699251853,-7098.838832934268,-2185.147982266547,506.45556639932124,3222.677655868354,1536.0822513108758,-1564.0986371268527,-2888.5233758089194,2963.9540435542026,-1896.4312110994458,-1188.6823837948966,-1685.4971199716347,2874.6947567539614,-738.1538638984019,-1142.1732020558254,303.18324832031783,1067.6693857361931,-973.1984167339518,-722.8026078338372,1247.9411198729874,-768.4995876963228,-567.8013536105651,-601.5300300653512,-396.96916848077115,-446.23291708764765,-588.4666645521362,-1111.4238424747195,-1641.8116399226103,58.923834531506614,-643.8327632594959,-807.2974649013672,-574.4933402251045,1188.2679921196795,154.0704983422146,1003.1011801297539,-833.3648391791452,126.24541320115935,-121.23392405022355,-794.2137488343781,-497.5578185231372
-5551.050878939409,3255.102147530858,1209.8358097407424,3117.664198433207,6892.448846118366,-1491.2739688896063,972.9378512736682,-2347.6788485129687,-1987.2228726129654,-1300.2317524893597,961.6012674410724,1543.9225069628624,837.6124269709808,848.0589659748935,1068.0145662986304,-533.3274347693676,-1183.2040077133868,97.49922455573021,-571.3594887128997,1863.781058599742,58.86046284022084,-637.894492912543,-844.1485064305438,2432.4339321378247,-15.145762197380087,-678.9329707188883,1768.8530215119192,57.69678241979877,2175.9357244256576,-355.4913440515377,1123.4821521902481,-591.4940315060654,-1336.7017728292487,233.09444933893647,-249.28463796346506,-824.7654624645901,-364.6156954710624,-1989.6204032624644,-1504.7210020464902,235.8872451599938
-5482.868137672032,7582.406267570484,-5441.122607789265,-400.24684135805734,4975.008074213237,2667.87163920362,-1310.161726696238,1196.6930332365027,-3643.4695949483134,-1207.0801975707745,2396.3590390635627,2769.4441344057645,328.98941168119745,-1282.6478687204374,-7.376553626107042,-2658.297191139244,288.90019136791074,-601.5886174839834,-382.45879346420577,533.1936303399464,-2176.3364421892165,69.42319836481695,-248.45463895040533,1060.0934547735346,1502.3496313811197,-5.3981841412071345,-344.8094064542643,-1637.236812013174,-959.2052696233168,-1739.652477089819,348.88466155054573,277.9015261154816,-79.9590917054705,-513.1042405601743,-63.088453854576066,-660.964786864227,466.6351651988125,-125.81582695256053,1614.1297982692017,-1261.1841242752812
-2955.358927904323,2005.2618884764333,3308.681305926935,3028.3922843280707,2613.078093036803,-7694.2721342522655,-880.5626236231216,-1645.1112624001119,14.47083826363907,-3039.7916507390673,-945.2202664657876,1430.6670436990316,-521.326019103128,-800.2016948902117,-528.7773957763501,-700.7542990322081,-48.269865544347056,890.8332054862565,880.7668439709574,112.11221430200503,1267.4286499893615,501.663592714636,647.8840619129959,1129.1854310876213,-530.1889119732798,1117.2176779467907,-889.6446203180066,1490.8661056938877,-231.1549719386145,408.0216701041944,-751.1327526027559,836.2469709083265,712.9008148634233,-645.3857330060155,1602.2813860408653,99.21257118984057,2829.7123437119503,864.8328602163948,-1331.8090390752423,-597.0288149063226
-8975.155753834397,10305.134985631521,-6306.168531753291,-1658.8172209769502,3184.4657038430273,-1234.9216251916594,-57.4046833857947,2092.8195772857675,-279.5904333923718,-1134.662665793988,1427.4178387254801,3382.047061909681,1609.6745075911206,1701.8784816051407,-819.6451470296722,-1093.932851929256,2825.901724764674,-2424.9770950028114,-783.9964542402308,972.0317533690202,51.965896982259,839.3000373913997,1253.1569670401257,-1085.669966982755,636.3226391861675,-1576.1367835547944,-1248.0064611540395,-2008.8545036270302,-873.8389905647308,-220.5531146817445,-881.6938895490106,367.37582246201754,798.3063396096873,1375.90297930445,-339.3596154979478,-1024.4164518919108,867.5078045653398,586.8274677599643,-306.4698570930142,-600.009196681711
-1216.2961313429857,-7896.07644609179,1090.0174081881594,-3647.800342599771,573.0827098689377,1868.3966438131838,-483.2752044469186,-3374.8483802613305,2430.968252377848,-610.4232789819549,-2337.0935822657716,-1354.4960874960582,729.8676545386235,1707.4573731305095,-1283.5808431923358,-3044.8309183598244,-1126.8053024164378,-732.4146663136762,2242.414750346773,-852.7400875080358,-517.6341640995306,159.39028585529965,1598.3975355393086,697.7504531625174,-121.0770429628201,-1976.7393535965696,-303.7734664159666,-385.5795629731208,648.374580033218,-433.3381598321792,-382.7995635856448,4674.058057825245,2101.140346484703,282.9571277626269,-184.15090599984416,-1220.9294500674964,1434.1886579736363,-88.16450948962775,-170.96230158695545,-317.3487893631888
-8472.555884877498,-12118.76979900944,-3539.722432975946,459.346863020445,-1254.1928653647396,-1894.045075014553,588.9534117313083,1595.519777390618,-2400.216584792803,-590.1125940918063,-2997.9970755849463,2833.6182201098654,2006.9659435794479,3489.540997412197,1427.9559534957446,-142.3400576174526,-351.27241249993426,2560.0140282160296,2262.97577045725,221.44233130486722,-1956.0027350314194,-2362.2668966109345,-783.2359209971416,-1046.3655929793324,-913.9485414801992,508.89366666301913,288.95281554996126,-635.2828650924457,-380.83484952761575,-108.23870589029113,-471.2665165702356,-735.2966176653555,1044.0997176794945,989.853922445513,-1708.5831847290442,599.8456250737064,1438.819353869038,-127.0056976611179,1295.6075023347964,-480.43281845063257
-7566.709334284429,-1107.1580403376888,1853.731440749386,4973.397992102313,-354.87634263755444,-5469.217638843202,-1780.5625859710713,-1777.6059605420448,-0.16057092452279828,-1796.4466186237678,-1681.406538388947,-179.00367520177468,1753.9199763905046,195.9860403173584,-20.745409225449656,-1862.9970577956112,-208.11894089926554,1472.4773588695073,1870.8969868473146,-299.09034849682547,2210.6232224390224,-287.5275519006463,51.35337438498121,2798.644608055478,-49.31527294957265,1250.9643659885937,867.8578995586796,356.4427680866962,1839.1823375340557,873.2864234711084,1254.2958790781001,493.9899469026135,1348.1584762515197,-1091.5334711724818,855.3649511727173,-113.44450915801278,-78.32509832222738,-284.5699248000444,759.0083860862904,-644.8804626498314
-7072.868770091093,-1500.6816117827746,-5999.902746119798,2508.1220126887574,-2948.7435206095806,-906.5960983533964,4229.330086431039,-6211.770592605879,643.6247581283404,-972.0672114546599,1768.5328921509604,1402.1752858832538,498.4667316607008,1822.4331766622827,3392.582092256408,-1699.9861731399023,656.399316093731,-1624.4001570959351,-1739.4564141291455,-490.85225623138433,1662.1975678350695,1924.8270563647231,-229.79775908986008,171.42636235126923,2256.6295130258113,283.4066458972364,28.57644263166254,-2297.494884430491,-2526.886707787711,-983.6858179848424,-2716.4177623356504,-544.6165361131394,-51.88602317267159,226.50777737121726,1686.2901909009936,416.063985980446,-260.4650579239351,877.6908476864498,1022.76097209595,413.9534936288217
-602.6325199150567,5315.424571757932,4805.650749114575,1720.138665224506,7789.945199516305,-1445.6054784089124,474.6619636958586,-3581.628949846802,-1245.2090348697125,-777.7810197328683,-1000.3164894014069,1137.6378522417233,1059.181038818799,-397.17364584369346,1697.9156554275999,416.06130727735905,-2178.69178054035,-652.5898636761975,-637.4976462660505,333.3202890124629,817.2745632450171,-1853.3724927206708,-1827.1059386638005,1541.5574741157532,284.67051894427993,-713.461900514129,1028.7817785806803,-25.319581216326014,1664.8162988602203,-1262.3821582164442,1455.479162553552,-998.3182312371471,-344.9088018669679,-72.51399152629156,-500.4143606351599,-1745.8887169632592,164.6041414309298,-594.7435190786616,-1748.0400437685482,-1364.616674145574
5995.558935248341,-6933.700950142343,-1528.6901333682138,-3330.0332393468007,3234.4598211261277,892.0167914443952,-1670.6463724377625,-4167.359233042393,4285.110053993793,-1033.5494405661054,-2487.1921548318105,-1527.1589725440808,1922.6183668511405,-651.5115236668304,-564.7436061716984,-222.27548364827186,332.87042133275446,-1738.7500075367655,-38.572120118485444,-323.7773681849198,-1991.8598380818378,-720.4161018142403,-473.0959502986824,-343.673413806001,-494.2098092579866,-363.03293543832143,-887.363560565634,-1352.1857522439946,1658.8085052512713,-681.8994708619892,-1056.5589840673097,1177.0197039603281,2025.4728395316959,-112.44484052394722,1229.677078584884,-1048.6171975401937,490.6715442992916,-107.63298749423572,-378.6646145662061,-314.2491458042855
-4623.747175122208,11334.08544212229,-3467.2891560946855,-4245.646613857627,2557.2252042825444,3851.1132928395314,-1020.8944914812921,1031.6717837541094,-4344.019487655589,-69.50694249856849,-1030.7357067030587,2891.076389632874,-668.8488234658472,-1038.657829189986,-1413.2069091003061,-1271.2525681779132,-590.5308076514465,-1532.819748317103,-1880.303489131229,2797.302118166956,458.72067485733953,166.1583103216052,2056.8762754154027,-217.55196503216436,-826.305796378983,86.78529015445935,599.8550816954861,-849.9353516123105,-65.37176686325036,821.5699249429583,-646.2383427282301,436.7702828830398,1229.8806967774144,-278.08470305319435,702.1923516644252,-541.6365507362846,-272.1984035632702,112.76975958802514,1313.178361763888,-941.5042404900054
-7482.596957752647,6280.32653288427,-7784.530174927165,-1194.8141455081366,4946.448952796849,463.21825117085695,460.94683047077945,3527.0231662524598,-2732.115276790277,796.1437282451898,798.5672054623875,2149.2106230002705,-1095.2335281508858,1452.4634968622045,-3263.2370963819462,-3759.4724134044623,1591.855638193418,-1602.9072309154399,186.17909926389308,432.93508103327434,555.176019894359,145.4897119810964,-609.8625456456004,-277.0822842280723,-370.3644876143266,-165.37391511415376,-1089.6886372482163,-1778.578264423982,-1034.615443331661,-509.4124412296951,187.33524227997026,1413.3941255436084,-503.52158775751104,129.09192595576647,-1222.754721614471,-559.3292295519378,749.0183703619053,288.0662118383719,1171.6690525397908,107.72629204202863
-11350.859678268127,-124.77062122051628,258.6643400425253,3409.1231244989813,5661.722622392501,600.1911828315626,3836.2596190377185,-1603.6153020307179,-1833.0335426892796,2495.215242813455,-160.26013107285692,643.7216952297426,-174.31182159243457,3594.22802872073,-279.7758100798842,-1996.3878762662396,-971.1145093905732,514.226986969144,1360.7626272751143,1644.5704880704745,-648.5918648315595,-1288.9970575050152,807.8228273683403,1397.7161147408397,-639.8199974532007,-1629.9647259369779,486.2669092219442,-2138.2055821351173,-320.45208263035397,211.91882104987036,411.38802633796206,-212.34874095866712,-2334.4029911845523,-900.2612867772264,225.915791113812,584.1851276291721,1594.4853229100336,239.79472551275543,276.0572072122766,504.82964498507573
-179.13966864810308,-4013.439360414874,-4835.544618231492,-22.744576760563533,2617.0951411117894,3944.805588833208,3530.7780957079326,-5460.114901124096,3009.2850077430603,2704.793742277638,-1711.5016568817425,-3993.265623027999,2057.980883619762,422.461702184399,-1710.0069871113428,919.4069900417926,652.5234071962313,140.30906654263137,4408.159922065001,1239.1184335612804,-766.3994322375738,-499.97180992938934,-46.84958341443165,-269.0496090911145,220.69048490151212,313.00688007974816,-307.11672979302034,-146.5888962714702,-78.27503245304145,1542.1861910301766,2711.5254612418066,-112.83854432776766,1345.3304948270966,815.6067266768346,1315.038438899372,1241.9313832853577,623.9030229328453,151.72053254204414,227.30291881100908,-340.97441803811574
-1893.1968229371512,-10253.261848003081,-2375.3011534044713,-6999.144552075269,-2182.1932117354672,-3541.1274091832306,3614.0125061137364,1715.9538938105804,-2895.089691269716,2123.687589994373,635.406020752421,35.4218521155447,2379.3239468270626,-2636.9519128269694,1709.2154625246442,1423.6705304051723,-473.69961355357214,-1925.0136629289864,399.4340635145857,-1323.622761089195,919.1990399813258,1467.1812964218661,72.32908191777126,-18.33531079940829,-1197.722117532139,74.94557635053982,1502.4519547724724,1370.0069176046688,-1032.6086829457174,-2257.694240745816,-1688.5853322979028,2988.611670514112,622.2353295204076,614.1887743354989,-1180.8584999396687,-744.3196707425936,803.9180872430074,-847.844498337248,1024.994243329024,541.8351790745282
-8796.839465624053,1522.841920827637,-5612.5026060821665,-972.6245027383354,-6469.149306470274,-2708.6102977667006,7838.569541947951,-1543.897780887783,-712.1279189625477,2293.0949698267136,-1135.0095140038761,-2033.6269558176682,2150.328432448709,-1203.5292326623899,-639.299627999214,1599.919081849446,388.94375169341413,-2730.64214618877,-1474.4843226661035,-1598.7425833691605,3547.1156224854276,2588.5187993833133,1027.2174459188227,58.1700099042412,-775.7928069941098,-1103.6399769148345,1035.638187155076,-798.60598961287,-1002.9854326337673,-803.5183895583349,-1344.7085958194566,190.2250716337522,136.26532852325695,1581.312047569784,-571.3119821100059,1079.0281248817578,-411.5381294681896,916.56345113927,-1085.098837010209,-1825.7911581053952
-7614.805567479462,-6016.548631018772,3516.4157865237426,1224.3839055056158,-4229.226307907222,-3256.3465175772712,7319.349496921878,815.8847423630973,-3328.84296110691,3696.7587518986034,-1094.0585054275011,-1084.264210021024,1628.5147824894348,-3102.090298506087,344.74188448195576,-610.5278266146152,-1062.625363382644,-2750.4051982358073,2579.099723259966,-1214.1495110755611,-570.3544106320188,1491.520904970274,350.8175710009623,1898.5297162300467,-522.575267605961,2151.293645106719,2660.5230306240846,100.27648929441946,957.4964497542542,-864.2104411697921,-267.22748465562825,281.18269800145305,645.2519327571194,744.8739371732487,1288.8351303441195,1029.0738990653222,573.1920937486016,-490.4789899820631,107.98802690349486,-250.88031642805421
-6788.87657075153,7403.758626041766,-4787.692251369363,800.5613668996984,-1495.9461428754623,1144.882585662039,-2219.8724949653306,-2151.406709654372,-2282.1976585092757,-1930.591047648007,1375.2192747443773,2078.11080682581,-511.91139316695114,-2210.8776910619517,273.4035818952921,-1081.1510183467688,1692.2958299244806,1187.3898828538743,-406.23853416266047,-1156.5044851663579,-1614.0182387555371,-54.88277285740382,1328.693041505668,-52.975806253090454,-1146.441793091666,-161.98583773433393,765.8527304096053,-1734.1377443489519,-801.5844960523583,-1291.8266619979538,-1185.1342778779988,178.19796612946112,493.8626213973861,-131.77510970042113,-161.41098197341012,280.58313051666363,-341.09523238576355,-336.0513639855492,1347.8039644742948,349.0543761542658
-3622.3493424899875,-7491.814285273108,12.027078099619606,-4012.691238661779,1829.7799423679603,-2651.050093654127,-3371.667290571429,503.5126139105501,970.6052740197374,304.7165818725574,1060.4444244961226,-2642.086196201995,938.4307398765142,-997.3255899495772,3094.857136824554,-3178.308777967,1353.526844867338,80.28328742358404,436.09047101664765,-2617.4489841599493,18.658584042272654,-782.565692042828,194.70672076666787,14.95825785915658,1425.9671949240842,427.56344218530114,9.697339042764037,-681.156893378616,-933.7141329158001,83.82774625611782,-427.9044815326323,15.08597196161379,759.3309852274087,-751.9798431122128,448.56581935280457,-1098.0822509690752,-809.5410604060227,668.8497389942203,-16.76807025338102,928.8366535692638
-5981.462594453635,964.1334071549284,3640.8306785468562,4501.293062042057,4382.275500644639,-1838.4531651755956,-670.1041204481869,-1484.4489022922696,-1761.214170210772,-2493.4658782928004,-1189.5042938524505,51.65770154279333,1497.3748208483862,113.64165078987152,1151.8566339473355,-604.183910764538,-1006.3086829715857,959.175834489321,302.04783318807625,349.6995980698821,2026.1085541557798,101.39480689329491,-1093.4421131282168,2425.3262455197064,-1157.8284802918395,41.48819022294818,559.0291923894438,731.2105179751317,2116.65299570878,-1434.0318902397319,1912.1166404369978,-1926.7239329194808,75.38269382917294,-378.82545677853494,-288.2675691883423,-843.6439235368254,-87.18044903857519,-208.38181826225983,-1334.0533127541264,503.4822098455431
-2405.9758513218403,2745.491589872689,2280.17920951163,1749.8037713289973,3491.8195346423418,-7030.759648066001,-2811.4126883966205,-2196.195187238256,-1951.0939450700348,-314.5746679399107,-137.6905415432396,1172.222355195766,1154.4102099900417,-1786.2635783846401,866.5789859311507,132.00058882336563,-1222.0740157326538,885.4992131491788,1128.956881377171,154.1223749424964,2700.448357548223,-350.28791568795623,-702.7021391054562,1635.7108762153882,-385.56897530303394,84.12280720640334,-638.780166956665,491.935048450945,2662.0932565845465,358.2674005341832,-361.9941001737447,-60.44358637383461,1295.298375749871,437.376327161622,-248.1131816176831,303.4346797645502,-760.4358943156462,-376.5212766404737,595.3859852082217,-834.5230053784484
351.4860906495167,-10981.873186651603,-201.66826666562872,-4443.999032270753,1946.6072485712539,2333.2508608821413,-172.63716583557775,-902.4115305888239,-1589.428137525716,-870.7931365492404,-1071.438001319711,461.35323247730287,1545.0056219085388,413.69641124108387,1989.1983669283957,-763.5215538897157,-989.0787709017026,-1149.3625073879982,135.1487697606176,-514.5403978145275,440.4965104239223,-480.53048212159075,1765.1208958723737,515.4354745803239,-1056.1790015583874,-1254.8244347188013,-653.2071056852203,792.4859046335429,-229.69998620583897,-344.64653605635584,-530.4113916844817,-2183.5656099150324,-445.73925694829114,837.2005825200636,-338.14205593512264,-781.1006296694748,1542.5173254234937,999.2880876916464,988.2002713182408,-1265.583428319941
-8115.0503415760595,9545.75477223719,-4997.348730560174,-667.6069577954355,-1635.7634559790092,307.0002986388753,-1361.8017341708512,-1921.6500483152054,403.81041997930146,-1009.8480236103998,151.1541639363321,2601.9514659236875,2413.183737353888,1034.3702639342637,1869.712401590873,263.5733584618073,787.0447756194752,-163.76567102931645,-324.04493949534987,85.93185953548802,-1244.5317428098567,-70.81422494971847,2534.1152470283782,521.5524457309685,-1139.2171890786753,-1485.4839690895901,-755.751233274036,-1256.2746793312579,-382.5201465103636,-1702.8078844239465,10.574041115603562,-514.6958304666304,54.73568644807294,-393.93305548621856,67.79078857536958,-1167.5005697945212,-193.85710115345282,505.360669297807,481.2632072088987,-1311.4746377620463
-5009.256744330721,1201.822220705003,2068.239255320849,5151.917133166665,5168.517323065029,-4266.17262452736,-3018.2233821968275,-3375.7231280606816,-1957.6171619593824,-1556.6187766447415,-351.2196050658754,997.1665501473711,869.2858992460117,-39.96593568015312,472.1930207031786,-570.1593740304775,-1232.9556431886028,2201.918305667465,501.85285907515583,1018.2034237747575,2535.5317138275022,921.7079268218137,-1500.0323431919,3099.123541283907,127.30296206581207,766.9316563854431,833.5980733202699,888.6058846818797,2508.7169911391734,-477.64562151956693,858.3605156338509,316.05451739583003,1712.5063985432475,11.53846290992299,1467.6805832762443,-117.33621479454376,1453.2011594147602,1655.3717037136958,-571.814347621857,-795.6970253881973
-10375.778330047704,7675.380842903619,-3548.368041990229,-899.625422518484,1820.1079855698697,3693.983675059185,-2398.8558577156155,613.0129808262444,-2107.6680838972425,-972.8585556025242,-108.1889990696046,1837.4311006037615,78.86319077225171,885.0813488742003,-2437.2560374611007,-1294.134353109519,1654.2632289555322,-1213.5174916064702,-651.4071699674824,704.9781054567075,809.9712578340027,286.18128159937646,2928.6340042502725,99.81807039154938,-1568.495700858406,-1425.8975354435654,24.5458530071534,-2312.695189185796,-904.2198812056004,-184.92106390528764,-1069.6002335655696,794.2962929585461,-429.69220734193357,361.2973070447354,607.8827002530752,-1338.1123790872077,340.3077332942824,1604.703714748136,184.85018076531227,-1317.2742018863546
-991.5451113521082,-13852.471940888952,-1451.0245268569015,1539.7195471948844,1390.6926436232204,9043.729908858173,753.8221376124878,-4331.966711116969,-878.8587164787132,304.5134521313589,-2702.735904546388,1481.5092260704034,1977.8205670988184,777.2532588544243,-1346.3692971588084,963.7479383581195,-2289.9220455074737,1238.373855656423,3184.9941209687345,-254.21522017046627,13.660770306934403,-1498.3531892185415,986.2098359316872,210.19988457239296,320.3547083683056,-217.26330461933347,-1299.6825131812077,-1062.978086913229,416.41284878154374,1010.7743591455264,10.804798897558426,-285.39097225107196,268.14006066091383,301.3844938375595,350.13031674046823,-1114.7337941234732,1289.619861595676,882.4589365618021,148.09289388675344,-1436.5180542723572
-4054.0128212818827,1211.9215764623532,3182.9512640310836,4372.721569238418,4918.19104165034,-3731.445908821048,686.6730266649694,-1654.470198794674,-848.5515881517497,-4183.7087104582715,-379.14576555776654,336.29185863369815,-354.1454262141225,327.0844303621648,-64.07832273033897,-394.5568019360528,-1208.4785004615194,1399.8841722754794,-676.4749535450695,2212.634880221592,1108.6947089346213,21.086134110261952,-367.0540286221454,3117.0331575147916,499.6278859047591,-740.282311102586,905.001625480221,726.4190997245333,-336.90688004700746,-1474.8413651004446,694.0340031946514,-2151.297697423074,159.53107101284547,-164.28195535481854,1944.5037736612867,-615.4816218660322,396.3154804691937,-888.6745097389314,-726.4688384490888,-736.9563801087924
-1805.9783575086456,6335.958721048059,-6202.759822246407,159.1582796538212,-1061.4728520260146,-114.31885581409364,-977.7787500842679,-2538.398975517942,588.74843489547,-2644.364731425773,1728.18759644502,-710.9650758994015,-1027.6968882034935,-1295.1020238807098,794.6623425044321,-1510.4971435062644,1226.0756458852143,776.6106604035725,2449.558923500847,-444.30580429902153,-2623.7966064725233,-383.9442772592739,-249.67401391860508,285.1805837482466,869.2513871187152,-440.78952172355247,-1247.3762913796913,-389.22506463916164,-2022.7597865929538,-2097.501549476732,-173.90852074566718,-211.53749239953396,328.1537728331155,1118.919355075703,-308.22445818898046,-884.0846708944498,-230.1174257987238,-376.2164831621559,362.23931755177887,336.36537950310685
-162.25348547759194,-13007.030599329344,475.2855748399354,-438.3590093155552,-337.228608293369,5793.5040292678605,327.99677927308534,-7095.19386036333,-1070.5102604813794,-889.4637765601382,-830.9052471571015,3467.8507668464595,1080.8255510691733,645.8167777796866,-1462.5092932552436,1407.3466221222882,-3233.5344026819785,857.5429735214781,2183.9241161581945,-68.06699983875077,148.36271972099232,-919.2301797705264,-186.48581888106781,129.00676584143054,134.86553129841576,51.26465713989657,-1784.5871050569972,-1952.0365515929368,-824.1649267486276,78.0442847194602,1800.2289812379856,22.065040827321567,1103.2925024373362,371.9169533040325,-374.68607176934825,-1496.9011321091446,-142.1037911250733,336.3870527036264,-383.27835684075495,-388.69787170568634
